Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
0,0,26,0,0,2123,3,3,3,3,4,4,4,4,5,3,4,5,4,4,49,51.0
0,0,44,0,0,735,2,2,2,2,4,5,4,5,5,5,5,5,5,4,0,0.0
1,0,45,0,0,919,2,2,2,2,3,4,5,4,4,4,4,3,4,4,0,13.0
0,0,52,0,1,448,4,2,2,2,2,2,3,4,4,4,4,5,4,5,2,63.0
0,0,40,0,2,809,4,2,4,2,4,4,4,4,4,3,2,4,4,4,118,100.0
1,0,40,0,0,2853,3,3,3,3,2,5,4,4,4,4,4,5,4,5,0,0.0
1,1,22,0,1,748,4,4,4,3,3,4,3,3,2,5,3,4,1,3,0,0.0
1,0,29,0,0,594,2,2,4,2,5,5,5,5,5,2,5,3,5,5,0,4.0
1,0,57,0,0,229,3,3,3,3,2,3,2,4,4,4,4,5,4,2,0,0.0
1,0,17,1,1,1744,1,5,1,5,3,1,3,3,4,2,4,4,5,3,71,69.0
1,0,31,0,0,1068,1,5,5,5,1,1,1,1,1,3,3,4,3,1,0,0.0
1,0,29,1,1,488,1,5,1,3,2,1,2,2,4,4,4,3,5,2,0,0.0
1,0,39,0,0,3264,3,3,3,3,5,4,4,5,5,5,5,3,5,5,0,0.0
1,0,66,1,1,580,2,4,2,3,4,2,4,4,5,3,5,3,4,4,26,13.0
1,0,68,1,1,630,2,4,2,2,1,2,1,1,3,1,1,1,1,1,4,1.0
0,1,33,0,2,338,1,1,1,3,1,1,1,1,3,3,2,3,2,1,17,8.0
1,0,49,0,0,337,3,4,3,3,4,5,5,4,4,4,4,5,4,3,10,0.0
0,0,33,0,0,1561,1,1,1,1,1,5,3,4,4,4,3,5,4,2,0,0.0
1,0,45,0,1,944,4,2,1,1,4,4,4,1,3,3,2,4,3,4,187,214.0
0,0,69,1,1,1055,2,5,2,1,3,4,5,2,2,2,2,5,2,3,29,17.0
1,0,48,0,0,3842,2,1,2,2,2,4,2,3,3,3,3,2,3,5,36,34.0
0,0,63,1,1,634,4,4,4,2,3,5,5,3,3,4,2,3,3,3,0,0.0
0,1,35,0,1,1462,1,1,1,1,3,1,3,3,1,5,1,3,2,3,0,0.0
1,0,40,1,2,550,4,3,4,2,2,4,2,2,5,1,4,3,4,2,23,20.0
0,0,56,0,0,3538,3,3,3,3,3,5,5,5,5,5,5,4,5,4,0,0.0
0,0,70,1,2,413,2,4,1,4,2,3,4,1,1,1,3,2,1,3,20,20.0
0,1,24,0,1,109,1,4,1,4,1,1,1,1,5,4,5,5,4,1,59,81.0
1,0,52,0,1,550,2,4,4,4,2,2,2,2,3,5,3,4,3,2,0,0.0
1,0,28,1,1,1089,1,1,0,4,5,0,5,5,4,2,4,4,3,5,0,0.0
0,0,51,0,0,2182,2,2,2,2,2,3,4,5,5,5,5,4,5,3,14,29.0
1,0,17,1,1,991,2,3,3,4,5,3,5,5,3,5,3,2,3,5,0,0.0
0,0,23,1,1,946,0,4,0,3,2,0,2,2,4,1,3,5,3,2,0,0.0
0,0,58,0,1,515,2,3,3,3,1,2,3,2,2,2,2,2,2,2,5,27.0
1,0,27,1,1,288,2,4,2,2,5,2,5,5,5,5,4,5,4,5,21,23.0
0,0,20,1,1,926,3,5,3,4,3,1,1,5,4,5,5,1,5,1,136,124.0
1,1,18,0,1,919,2,2,2,3,4,2,4,4,5,4,4,4,4,4,0,0.0
1,0,43,0,0,101,0,4,0,1,3,5,4,3,3,3,3,1,3,1,2,1.0
0,0,48,0,0,2091,4,4,4,4,3,4,4,4,4,4,4,3,4,5,0,0.0
1,0,41,0,1,262,3,4,4,4,3,3,3,3,1,3,2,2,4,3,0,0.0
0,0,21,1,1,937,4,4,4,2,4,4,4,2,2,3,3,4,1,4,185,175.0
0,0,64,0,1,112,3,4,4,4,3,3,4,3,3,3,3,5,3,2,48,40.0
1,0,44,1,1,528,1,3,1,5,1,1,1,1,2,1,5,5,3,1,20,8.0
1,1,27,0,0,227,3,3,3,4,2,3,2,2,4,4,4,2,4,2,0,8.0
0,0,57,0,0,2585,2,2,2,2,4,4,4,4,3,5,4,4,3,4,0,0.0
0,0,16,0,1,1056,5,3,3,3,5,4,5,5,5,3,5,2,5,5,0,0.0
0,0,40,0,0,3857,4,4,4,4,5,4,5,5,5,5,5,5,5,4,6,0.0
0,0,56,0,0,431,3,4,4,4,4,2,3,3,3,3,3,4,3,2,0,5.0
0,0,27,0,0,2227,4,4,4,4,5,5,5,5,3,4,5,3,5,5,0,0.0
1,0,27,0,0,3534,5,5,5,5,4,4,4,4,4,4,5,5,5,4,0,0.0
0,0,38,0,0,1947,5,5,5,5,3,5,5,5,5,5,5,3,5,5,0,0.0
0,1,29,0,0,1035,1,1,1,1,5,1,5,5,4,4,4,4,4,5,0,0.0
1,0,69,1,1,550,3,4,3,4,2,3,4,2,1,4,3,3,3,2,0,0.0
0,1,42,0,0,977,3,3,3,3,3,3,3,4,3,4,5,3,4,3,131,125.0
0,1,21,0,1,192,3,3,3,4,1,3,1,1,4,2,3,1,3,1,0,0.0
1,0,46,0,0,474,3,2,2,2,4,4,4,3,3,3,3,4,3,2,0,0.0
0,0,55,1,1,957,3,5,3,2,2,5,4,3,3,3,3,3,3,4,41,39.0
1,1,27,0,0,1744,0,0,0,2,1,0,1,1,3,5,4,3,4,1,10,0.0
0,1,27,0,2,1080,3,3,3,3,3,3,3,3,4,1,3,3,3,3,0,0.0
1,0,28,1,1,731,2,3,2,2,3,2,3,3,4,1,5,4,1,3,13,9.0
1,0,23,0,1,866,4,5,4,5,4,4,4,4,2,3,1,4,2,4,0,0.0
0,1,35,0,0,668,2,2,2,2,5,2,5,5,4,5,5,4,4,5,0,0.0
1,0,54,0,0,185,3,3,4,3,5,4,5,5,5,5,4,5,5,3,25,24.0
1,0,29,0,1,1235,0,1,1,3,1,1,1,1,2,4,2,5,2,1,50,40.0
1,0,35,1,1,775,2,3,2,4,4,2,4,4,4,4,3,4,1,4,1,0.0
0,0,47,0,0,3465,1,3,3,3,3,3,4,1,1,1,1,1,1,4,13,15.0
0,0,48,0,2,907,4,2,2,2,5,5,3,4,4,4,4,2,4,5,0,1.0
1,0,72,0,0,3081,4,4,4,4,5,4,4,4,4,4,4,3,4,5,0,0.0
0,0,46,0,0,2820,2,2,2,2,2,1,2,5,5,5,5,2,5,3,1,0.0
0,0,52,0,0,1773,2,2,2,2,2,3,5,3,3,3,3,5,3,4,14,11.0
0,1,42,0,0,460,3,3,3,2,5,3,5,5,3,3,5,4,5,5,0,0.0
1,0,49,0,0,158,4,4,4,4,2,4,4,4,4,4,4,5,4,5,0,0.0
0,0,41,0,0,853,1,2,2,2,4,3,3,1,1,2,1,4,1,2,0,0.0
1,0,7,1,0,2521,4,2,4,3,4,1,1,4,3,3,3,1,4,1,0,0.0
1,0,56,0,0,1610,1,1,3,1,5,4,4,5,5,5,5,4,5,4,0,9.0
1,0,69,1,1,700,3,5,3,2,5,3,5,5,4,4,2,5,1,5,0,0.0
0,0,46,0,0,2981,1,1,1,1,2,5,4,5,5,5,5,3,5,3,1,0.0
0,0,34,0,0,589,5,5,5,5,1,1,5,5,5,5,5,5,5,5,0,11.0
0,1,26,0,1,972,2,2,2,2,4,2,4,4,4,1,3,3,3,4,0,0.0
0,0,16,0,0,3494,3,1,1,1,3,3,3,3,1,2,3,2,4,3,0,0.0
0,0,26,0,0,3005,1,1,1,1,5,5,5,5,4,4,5,5,4,5,11,0.0
1,0,55,0,1,667,1,1,1,1,1,1,1,1,4,1,3,4,3,1,25,27.0
0,0,57,1,1,240,1,4,0,2,4,4,5,1,1,0,1,4,1,4,0,2.0
0,1,27,0,1,620,1,0,1,3,3,1,3,3,1,2,4,1,3,3,0,0.0
1,0,47,0,0,3349,3,3,5,3,5,5,4,4,4,4,4,5,4,3,0,0.0
0,1,23,0,1,577,0,0,1,1,5,1,5,5,4,2,4,2,1,5,0,0.0
1,1,22,0,0,1154,4,0,4,1,2,4,2,2,3,5,4,5,4,2,0,0.0
0,1,33,0,0,356,3,3,3,4,4,3,4,4,4,5,5,5,5,4,12,0.0
0,0,63,1,0,1431,3,1,3,4,4,3,3,5,5,3,5,2,5,3,0,0.0
1,1,28,0,0,405,5,5,5,1,3,5,3,3,5,4,5,3,4,3,14,11.0
0,0,17,1,1,1773,2,2,2,2,5,2,5,5,3,2,1,3,2,5,18,6.0
0,0,42,0,0,3094,5,5,5,5,4,4,5,2,2,2,2,5,2,3,0,10.0
1,0,45,0,0,3692,2,2,2,2,1,2,2,2,2,2,2,3,2,4,63,52.0
1,0,50,0,1,964,1,1,1,1,1,1,1,1,4,2,4,2,4,1,93,99.0
0,0,20,1,0,427,4,0,4,3,1,4,1,1,3,4,5,3,4,1,93,92.0
0,1,25,0,0,577,4,0,4,4,2,4,2,2,5,4,5,4,4,2,26,22.0
0,0,42,0,0,2243,5,5,4,5,4,5,4,2,2,2,2,3,2,5,18,18.0
1,0,37,0,1,230,3,5,5,5,3,4,3,3,4,4,5,2,2,3,0,0.0
0,0,39,0,0,2358,2,2,2,2,5,5,4,2,2,2,2,5,2,4,1,4.0
1,0,11,1,1,507,3,5,3,1,1,3,1,1,4,4,4,5,5,1,11,5.0
0,1,25,0,1,221,2,1,2,3,3,2,3,3,4,4,3,4,4,3,0,0.0
0,1,19,0,1,950,2,2,2,4,2,2,2,2,5,5,4,2,5,2,0,0.0
1,0,46,0,0,1786,1,1,1,1,3,5,5,5,5,5,5,5,5,3,1,7.0
0,0,19,1,1,889,4,5,4,1,3,4,3,3,3,3,4,3,5,3,6,11.0
1,0,60,0,0,1587,5,2,5,5,3,5,4,5,5,5,5,4,5,5,0,0.0
1,0,29,0,0,2542,5,5,4,5,5,5,5,5,5,2,1,3,2,5,18,55.0
0,0,42,0,0,1346,5,5,5,5,5,4,5,5,5,5,5,5,5,3,2,0.0
1,0,36,0,0,2194,3,3,2,3,3,4,1,4,4,4,4,2,4,5,14,0.0
0,0,35,0,2,391,5,1,1,1,5,4,5,5,1,1,3,4,3,5,0,0.0
0,0,40,0,0,537,2,2,2,2,1,2,4,4,4,4,4,2,4,1,0,0.0
0,0,24,0,0,3536,5,5,5,5,4,4,4,4,3,5,5,3,5,4,0,0.0
1,0,48,0,0,1739,3,3,3,3,4,4,1,4,4,4,4,4,4,5,5,5.0
1,0,41,0,0,1052,2,2,2,2,4,4,4,4,4,4,4,3,4,4,6,0.0
1,0,27,0,0,2378,3,3,3,3,4,4,4,4,1,5,5,4,1,4,0,0.0
1,1,35,0,2,1947,2,2,2,3,5,2,2,5,4,5,4,3,3,5,8,13.0
1,0,52,1,1,1517,4,5,4,4,3,4,3,3,4,2,5,5,4,3,0,0.0
0,0,58,1,0,371,3,5,5,1,2,3,5,1,1,5,1,3,1,3,0,0.0
1,0,57,0,1,308,3,1,1,1,3,3,3,3,1,4,3,2,4,3,0,0.0
0,1,32,0,0,895,1,1,1,3,2,1,2,2,5,2,5,3,4,2,10,2.0
0,0,49,0,1,302,5,4,4,4,1,5,4,5,5,5,5,1,5,4,30,19.0
0,0,52,1,1,719,1,5,2,2,3,5,5,3,3,2,3,3,3,3,0,17.0
0,0,33,0,1,257,0,0,0,4,3,0,3,3,3,1,3,2,3,3,0,0.0
0,0,37,0,0,145,3,5,5,5,4,3,4,3,3,3,3,4,3,1,0,0.0
1,0,47,0,0,3496,2,2,2,2,2,4,5,5,5,5,5,4,5,4,0,2.0
0,1,21,0,2,903,4,3,4,4,1,4,1,1,4,5,3,1,4,1,35,28.0
0,0,54,1,1,541,5,4,5,4,3,2,2,1,1,5,1,5,1,2,0,0.0
0,0,43,0,0,373,2,5,2,2,2,5,4,5,5,5,5,5,5,3,0,0.0
1,0,11,1,1,335,1,5,1,3,3,1,3,3,4,2,4,5,5,3,0,0.0
1,1,43,0,0,2454,2,2,2,1,1,2,1,1,3,5,5,4,5,1,19,0.0
1,0,53,0,1,977,2,4,2,4,2,2,2,2,3,2,3,2,3,2,20,17.0
0,1,21,0,1,468,5,0,5,4,1,5,4,1,4,2,4,3,5,1,30,19.0
1,0,66,0,0,2243,0,0,0,4,2,5,5,4,4,4,4,3,4,4,0,0.0
1,0,60,0,0,2371,4,4,4,4,2,4,5,4,4,4,4,3,4,3,66,61.0
0,0,42,0,0,1922,4,4,4,4,4,4,4,4,4,4,4,5,4,3,0,2.0
0,0,44,1,1,1076,3,5,3,3,5,4,4,2,2,3,2,4,2,5,28,31.0
1,0,41,0,0,3161,3,4,4,4,4,3,3,3,3,3,3,2,3,3,0,0.0
1,0,50,1,1,1121,4,5,4,3,4,4,4,4,5,4,4,3,4,4,0,5.0
1,0,29,0,0,909,1,1,1,1,4,4,4,4,3,2,4,3,4,4,1,0.0
0,0,42,1,1,694,2,5,2,2,4,4,4,1,1,2,1,4,1,5,27,0.0
1,0,36,0,0,3635,5,5,5,5,4,2,4,4,4,4,4,1,4,1,26,32.0
0,1,43,0,1,779,2,2,2,3,2,2,2,2,3,4,4,4,4,2,0,0.0
0,0,12,1,1,944,2,2,2,4,1,2,1,1,1,4,4,1,4,1,20,15.0
0,0,33,0,2,2611,3,2,2,2,3,3,3,3,1,4,3,3,4,3,0,0.0
0,0,32,0,0,3066,4,4,4,4,5,5,5,5,5,4,5,3,4,5,0,0.0
1,0,20,0,0,3372,3,3,3,3,5,5,5,5,4,4,3,1,1,5,5,0.0
1,0,50,1,2,1448,2,3,2,5,4,2,4,4,4,3,4,3,1,4,20,4.0
1,0,46,0,0,762,4,4,4,4,3,4,4,4,4,4,4,3,4,3,0,0.0
1,1,25,0,0,235,3,2,3,3,1,3,1,1,1,5,3,1,4,1,1,6.0
1,0,32,0,0,1750,1,5,4,5,1,1,1,1,1,1,2,4,3,1,0,0.0
1,0,32,1,2,1069,1,5,1,1,2,1,5,2,3,2,4,3,4,2,49,31.0
1,0,65,1,1,67,3,5,3,3,5,3,5,5,4,3,5,4,5,5,1,0.0
0,0,23,1,1,1749,2,1,2,4,1,2,1,1,3,4,3,1,4,1,8,0.0
1,1,26,0,0,589,3,3,3,1,4,3,4,4,4,2,5,4,5,4,0,0.0
0,0,23,0,0,1842,0,0,0,2,3,3,3,3,5,3,4,4,4,3,8,0.0
0,1,59,0,0,134,1,1,1,1,2,1,2,2,3,2,5,4,4,2,11,12.0
1,0,15,0,0,1235,5,5,1,5,4,4,4,4,5,3,4,4,5,4,0,16.0
1,0,35,0,0,867,4,4,4,4,3,5,5,5,5,5,5,5,5,5,0,0.0
1,1,64,0,0,282,3,3,3,3,4,3,3,4,3,2,3,2,4,4,0,0.0
0,1,64,0,0,312,4,4,4,4,4,4,4,4,4,3,4,3,5,4,0,0.0
0,0,60,1,1,447,4,4,4,5,4,4,5,5,5,4,5,5,5,4,0,0.0
1,0,44,0,0,833,2,2,2,2,3,5,4,4,4,4,4,3,4,4,15,1.0
0,0,53,0,0,1605,3,3,3,3,3,3,5,4,4,4,4,3,4,5,0,21.0
0,0,70,1,2,764,3,5,3,4,2,5,5,1,1,3,1,3,1,3,26,22.0
0,0,59,0,0,1661,1,1,1,1,2,4,4,4,4,4,4,5,4,5,2,4.0
0,0,38,0,0,1337,3,4,4,4,1,4,4,3,3,4,3,1,3,3,44,35.0
0,0,59,0,0,258,5,5,2,5,3,5,5,5,5,5,5,3,5,5,10,12.0
0,0,48,0,0,163,2,2,2,2,5,4,5,4,4,4,4,3,4,5,0,0.0
1,0,53,0,0,1502,3,3,3,3,5,4,4,3,3,3,3,4,3,1,0,0.0
0,0,44,0,0,1416,1,1,1,1,5,1,3,4,4,4,4,5,4,3,0,0.0
0,0,27,1,2,776,2,1,2,2,4,2,4,4,4,3,2,1,2,4,6,10.0
0,0,24,1,1,455,3,2,3,3,5,3,4,5,1,3,4,1,3,5,0,0.0
0,1,40,0,0,156,3,2,2,2,4,2,5,4,4,2,3,4,1,4,0,0.0
1,0,14,1,1,1050,4,4,4,1,3,4,3,3,4,3,1,3,1,3,11,0.0
1,0,24,1,1,1448,5,2,5,3,3,5,3,3,3,4,4,1,3,3,0,4.0
1,1,37,0,0,468,4,4,4,4,4,4,4,4,4,4,4,4,5,4,0,0.0
1,0,69,1,1,783,3,5,3,4,2,3,2,2,5,3,5,5,4,2,112,111.0
1,0,54,1,1,697,3,5,3,2,2,3,2,2,3,2,2,5,2,2,0,0.0
0,0,49,1,1,558,3,2,3,3,2,4,4,4,4,3,4,2,4,4,0,0.0
0,0,25,0,0,854,2,2,2,2,5,4,5,5,2,5,2,1,3,5,9,0.0
1,1,22,0,1,802,0,0,0,3,2,0,2,2,2,4,4,4,5,2,4,46.0
1,0,25,0,0,2701,2,2,2,2,3,3,3,3,5,5,4,2,5,3,0,0.0
0,0,28,1,1,1416,1,5,1,1,3,1,3,3,4,2,3,5,4,3,1,0.0
1,0,53,0,0,1741,1,1,1,1,4,5,5,4,4,4,4,3,4,3,0,0.0
1,0,43,0,0,2835,4,3,4,4,5,5,5,4,4,4,4,3,4,4,0,0.0
1,0,10,0,0,1024,2,2,2,2,4,4,4,4,1,2,4,1,3,4,0,0.0
0,0,47,1,2,1670,4,4,5,2,3,2,4,2,2,5,2,2,2,5,0,0.0
0,0,30,1,1,522,3,5,3,4,4,3,4,4,5,2,5,3,5,4,0,3.0
1,0,57,0,0,3743,2,2,2,2,3,5,4,5,5,5,5,5,5,4,2,0.0
0,0,37,0,2,383,4,2,2,2,4,4,4,4,4,2,5,5,1,4,0,0.0
0,0,69,1,1,427,2,4,2,4,5,3,4,1,1,2,1,2,1,1,0,0.0
1,0,40,0,0,3858,1,1,1,1,4,1,5,3,3,3,3,4,3,3,0,0.0
0,0,47,0,2,728,3,1,1,1,2,3,3,3,3,3,3,4,3,2,0,17.0
1,0,39,0,0,733,2,5,5,5,2,4,3,2,2,2,2,2,2,3,11,15.609914872308464
1,0,32,0,0,3712,2,2,2,2,5,5,5,5,3,4,4,4,5,5,0,0.0
1,0,9,1,1,1050,4,2,3,3,5,3,5,5,4,4,3,1,3,5,1,0.0
0,0,30,1,1,402,1,5,1,3,4,1,4,4,3,4,4,4,4,4,0,0.0
0,0,38,0,0,308,3,3,4,3,3,4,5,4,4,4,4,3,4,2,0,0.0
1,0,43,0,0,3048,5,5,5,5,4,5,5,2,2,2,2,3,2,3,0,0.0
0,0,56,1,2,1931,2,4,1,2,4,4,4,4,4,1,5,3,4,5,0,0.0
1,0,46,0,1,764,5,4,4,4,5,5,5,5,4,1,4,4,2,5,39,58.0
0,0,43,1,1,109,4,3,4,3,2,4,3,3,3,4,5,4,3,2,0,0.0
1,0,69,1,0,337,3,2,3,3,5,2,3,1,1,3,1,2,1,3,14,0.0
0,1,22,0,1,1136,3,3,3,2,4,3,4,4,4,4,4,3,5,4,100,104.0
1,0,46,0,0,1635,3,3,3,3,5,3,4,2,2,2,2,3,2,5,26,27.0
0,0,60,0,1,123,5,1,1,1,5,2,2,5,5,5,5,1,5,4,0,0.0
1,0,52,0,0,3496,5,5,5,5,3,4,5,5,5,5,5,4,5,3,0,0.0
0,0,30,1,1,175,4,4,4,4,3,4,3,3,1,1,3,1,2,3,0,0.0
1,0,52,0,0,3448,1,1,1,1,5,5,5,5,5,5,5,5,5,5,2,0.0
0,0,41,0,0,642,1,1,1,1,2,5,4,4,4,4,4,5,4,3,0,12.0
0,0,53,1,1,448,2,4,2,2,5,4,5,1,1,2,1,4,1,3,0,0.0
0,0,38,0,0,261,2,2,5,2,4,5,3,4,4,4,4,3,4,3,0,0.0
0,0,47,0,0,414,1,1,1,1,5,5,4,4,4,4,4,5,4,4,3,2.0
1,1,37,0,0,148,4,4,4,2,4,4,3,4,3,4,5,4,5,4,1,0.0
0,0,49,0,1,160,4,1,1,1,4,4,2,3,3,4,3,2,3,2,0,0.0
1,1,29,0,0,1070,5,5,5,5,3,0,3,3,4,3,4,5,5,3,2,0.0
1,0,49,0,0,74,1,1,1,1,2,4,4,5,5,5,5,3,5,5,0,0.0
1,0,60,0,0,526,1,1,1,1,1,5,1,4,4,4,4,4,4,1,0,0.0
1,0,59,0,0,3261,4,4,4,4,3,5,5,4,4,4,4,4,4,5,7,6.0
1,0,62,0,1,696,3,3,5,3,2,3,2,2,2,5,2,3,2,2,24,1.0
0,0,53,1,1,338,1,5,4,3,2,5,5,4,4,4,3,3,4,4,0,0.0
0,0,32,0,1,1042,4,1,1,1,4,4,4,4,4,3,1,5,2,4,35,34.0
1,0,22,0,1,323,4,1,1,1,4,4,5,4,2,3,1,4,4,4,28,45.0
0,0,41,0,0,2077,2,2,2,2,5,3,5,5,5,5,5,3,5,3,0,0.0
0,1,26,0,1,459,4,4,5,4,5,2,4,2,3,2,4,4,4,4,412,459.0
0,1,36,0,1,140,1,0,1,2,2,1,2,2,5,4,3,2,4,2,2,9.0
0,0,37,1,1,761,2,5,2,3,3,2,4,3,4,5,4,4,5,3,2,0.0
0,0,40,0,0,444,2,2,2,2,4,4,4,5,5,4,5,5,5,5,0,0.0
0,0,53,0,0,1400,4,4,4,4,4,4,4,4,4,4,4,3,4,5,12,22.0
1,1,25,0,0,646,5,0,5,3,1,5,1,1,3,2,4,4,5,1,0,0.0
1,0,58,1,1,589,4,1,4,4,4,4,4,4,1,3,4,2,4,4,29,17.0
0,0,49,0,2,679,4,5,5,5,2,1,1,4,4,4,4,4,4,4,0,0.0
1,0,46,1,2,289,3,4,3,3,3,3,3,3,5,4,4,4,4,3,0,0.0
1,0,45,1,1,666,2,5,2,4,4,2,4,4,4,5,5,4,5,4,0,0.0
1,0,60,1,1,491,1,3,1,3,5,1,5,5,3,2,2,5,1,5,22,49.0
0,0,43,0,0,3967,3,4,4,4,1,4,3,3,3,3,3,4,3,4,0,2.0
1,0,47,0,2,449,1,1,1,1,1,1,1,1,1,2,3,4,3,1,0,0.0
0,0,42,1,1,798,1,1,1,3,5,2,2,3,3,1,3,3,3,3,1,4.0
1,0,37,1,2,223,3,5,0,2,4,0,4,4,3,5,5,3,5,4,0,0.0
1,0,36,0,0,1448,3,3,3,3,3,2,1,4,4,4,4,2,4,1,0,0.0
1,0,65,1,1,835,4,3,4,4,5,4,5,5,1,1,3,2,3,5,0,0.0
1,0,41,0,1,317,4,5,5,5,5,4,5,5,2,4,3,1,1,5,0,0.0
0,0,61,1,1,628,2,4,2,4,2,4,3,1,1,2,1,4,1,1,20,6.0
0,0,28,0,0,1620,3,3,3,3,5,5,5,5,5,4,5,4,5,5,0,0.0
1,0,48,1,1,2475,3,3,3,4,3,1,1,2,2,5,3,1,4,1,5,13.0
0,1,11,0,1,529,4,3,4,4,4,4,4,4,4,5,4,4,4,4,15,15.0
0,1,21,0,1,569,2,1,3,3,2,3,2,2,1,1,3,3,4,2,0,0.0
1,1,21,0,1,534,3,5,3,3,3,3,3,3,3,2,4,3,4,3,26,34.0
0,0,48,1,1,643,2,4,2,2,3,4,4,5,5,2,5,4,5,3,7,8.0
0,1,13,0,1,986,2,1,1,3,1,1,1,1,3,3,4,3,4,1,2,26.0
1,0,50,0,0,3610,4,4,4,4,5,5,5,5,5,5,5,4,5,4,0,0.0
0,0,15,1,2,297,1,5,1,3,5,1,5,5,5,1,1,3,4,5,67,62.0
1,1,33,0,0,731,2,1,1,4,3,1,2,3,4,4,4,5,4,3,0,0.0
0,0,16,1,0,1476,3,5,3,4,4,3,4,4,5,5,5,4,4,4,0,0.0
1,0,59,0,0,1971,0,4,0,2,3,5,5,2,2,2,2,3,2,4,0,0.0
0,0,35,0,0,602,4,4,4,4,3,5,5,2,2,2,2,5,2,4,0,0.0
1,0,7,1,0,1034,2,4,2,2,2,4,4,5,5,2,3,4,2,4,143,121.0
1,0,39,0,0,3467,4,4,4,4,4,4,4,4,4,4,4,3,4,5,0,0.0
0,0,34,0,0,3169,2,3,3,3,3,3,3,2,2,2,2,4,2,4,1,0.0
1,0,41,0,0,602,2,4,4,4,2,3,3,2,2,2,2,1,2,3,0,0.0
0,0,57,0,0,2446,2,3,3,3,2,2,2,1,4,3,4,2,2,2,54,49.0
0,0,45,0,0,3732,5,5,5,5,5,5,5,5,5,5,5,3,5,4,17,0.0
0,0,44,1,1,326,2,0,2,2,2,3,5,1,1,2,1,2,1,5,0,0.0
1,0,55,0,0,2153,2,1,1,1,4,2,3,2,2,2,2,2,2,3,44,43.0
1,0,39,0,0,1734,4,4,4,4,3,5,5,4,4,4,4,4,4,3,0,0.0
0,0,57,0,1,837,2,1,1,1,2,3,4,2,2,2,2,4,2,3,7,1.0
1,0,45,0,0,1521,1,1,3,1,3,5,4,5,5,5,5,4,5,4,0,0.0
0,1,42,0,1,304,4,2,4,3,2,4,4,2,2,1,4,4,3,2,0,0.0
1,0,51,0,1,2172,5,3,3,3,5,5,5,5,5,4,3,5,4,5,0,0.0
0,0,16,1,1,1437,1,5,0,4,5,0,5,5,3,3,4,4,4,5,0,0.0
0,0,69,1,1,1072,1,5,1,5,4,4,4,1,1,1,1,4,1,4,18,7.0
1,0,59,0,0,459,4,2,2,2,4,3,4,4,4,4,4,1,4,3,0,5.0
1,0,40,1,0,1020,1,5,2,4,4,4,5,2,2,2,2,5,2,3,0,0.0
1,0,44,1,1,192,2,4,2,5,4,2,4,4,3,1,4,1,2,4,0,0.0
0,1,35,0,0,200,2,1,1,3,2,1,2,2,5,3,5,4,4,2,0,8.0
1,0,29,0,0,1598,5,5,5,5,4,4,4,4,4,2,5,3,4,4,0,0.0
0,0,59,0,0,3553,2,2,2,2,5,2,2,3,3,4,3,5,3,2,18,29.0
1,0,58,1,2,369,1,2,2,3,3,2,3,3,2,2,3,2,2,3,8,0.0
0,0,59,1,1,569,2,5,2,2,4,1,5,2,2,2,2,1,2,1,31,19.0
1,0,56,1,1,2615,2,4,2,4,2,3,5,3,3,4,5,5,4,5,0,1.0
0,0,56,0,0,2221,3,3,3,3,3,5,4,4,4,4,4,5,4,4,0,7.0
1,0,59,1,1,304,3,4,3,1,2,3,2,2,3,2,5,3,4,2,0,0.0
1,0,12,1,1,2342,3,1,3,4,4,3,3,4,2,3,4,3,3,4,31,22.0
0,0,50,1,1,2521,2,1,2,4,2,4,5,1,1,3,3,5,2,5,10,10.0
0,0,59,0,0,2227,5,5,5,5,2,4,4,4,4,4,4,3,4,4,30,15.0
0,0,60,0,1,2253,4,5,3,5,5,1,3,4,4,4,4,2,4,2,0,0.0
0,0,26,1,1,453,3,2,3,2,2,3,2,2,4,3,2,2,1,2,43,35.0
1,0,40,0,0,991,4,2,2,2,4,2,2,4,4,3,4,1,4,2,22,27.0
0,0,52,0,1,266,2,3,3,3,4,3,3,2,2,2,2,4,2,3,0,2.0
1,0,34,0,0,3144,4,4,4,4,3,5,4,5,5,5,5,5,5,1,3,0.0
1,0,46,0,0,3995,4,4,4,4,3,4,4,5,5,5,5,5,5,4,0,0.0
0,0,40,0,1,773,3,4,4,4,3,3,3,3,2,5,4,4,4,3,15,26.0
0,1,24,0,1,303,0,4,0,2,3,0,3,3,2,2,2,4,4,3,0,0.0
1,0,41,1,1,214,1,4,1,2,2,1,1,2,4,3,5,4,5,2,16,34.0
0,1,17,0,1,876,2,2,2,4,2,2,2,2,3,1,3,4,4,2,2,0.0
0,0,51,1,1,261,3,1,3,4,3,3,4,2,5,4,4,4,1,4,228,217.0
0,1,27,0,1,589,2,0,2,2,3,2,3,3,4,2,2,3,5,3,0,0.0
0,0,72,0,0,1870,2,1,1,1,3,4,4,2,2,2,2,1,2,4,0,0.0
1,0,41,1,1,481,3,4,3,4,2,3,2,2,3,5,3,1,3,2,0,0.0
0,0,46,0,1,650,1,5,5,5,2,4,3,2,2,1,2,3,2,1,0,0.0
